Part #,Model number,Part Name,,,Model Name,In Stock,Reorder Qty
C002370007100,27696,Right rear hook pad-Mi Electric Folding Bike-EU,,,Mi Smart Electric Folding Bike (Black) FR,0,
C002370007200,27696,Rim-Mi Electric Folding Bike-EU,,,Mi Smart Electric Folding Bike (Black) FR,0,
C002420000600,27696,Contrller-Mi   electric folding bike-EU,,,Mi Smart Electric Folding Bike (Black) FR,0,
C002430000400,27696,Display-Mi   electric folding bike-EU,,,Mi Smart Electric Folding Bike (Black) FR,0,
C002450001300,27696,Integration Line-Mi   electric folding bike-EU,,,Mi Smart Electric Folding Bike (Black) FR,0,
C002470001700,27696,Charger-Mi   electric folding bike-EU,,,Mi Smart Electric Folding Bike (Black) FR,0,
C002550018700,27696,Front Wheelset-Mi   electric folding bike-EU,,,Mi Smart Electric Folding Bike (Black) FR,49,
C002550018800,27696,Rear Wheelset-Mi   electric folding bike-EU,,,Mi Smart Electric Folding Bike (Black) FR,0,
C002550018900,27696,Reflectot Set-Mi   electric folding bike-EU,,,Mi Smart Electric Folding Bike (Black) FR,0,
C002790004100,27696,Frame-Mi   electric folding bike-EU-Black,,,Mi Smart Electric Folding Bike (Black) FR,0,
C002790004200,27696,Kickstand-Mi   electric folding bike-Overseas,,,Mi Smart Electric Folding Bike (Black) FR,0,
C002790004300,27696,Tyre-Mi   electric folding bike-EU,,,Mi Smart Electric Folding Bike (Black) FR,20,
C002790004400,27696,Pedal-Mi   electric folding bike-EU,,,Mi Smart Electric Folding Bike (Black) FR,61,
C002790004700,27696,Bell-Mi   electric folding bike-FR,,,Mi Smart Electric Folding Bike (Black) FR,0,
C002790004800,27696,Head Lamp-Mi   electric folding bike-FR,,,Mi Smart Electric Folding Bike (Black) FR,0,
C002790004900,27696,Fittings and Screws-Mi   electric folding bike-Overseas,,,Mi Smart Electric Folding Bike (Black) FR,0,
C0251400S0200,28179,Cable from Touch board to Pinboard,,,Mi 4K Laser Projector 150’’,0,
C0251400S0800,28179,Cable from Pinboard to USB board,,,Mi 4K Laser Projector 150’’,0,
C0251400S1100,28179,"Transfer board-DLP Board-Mi 4K Laser Projector 150""",,,Mi 4K Laser Projector 150’’,0,
C0253000S0100,28179,Left foot regulator,,,Mi 4K Laser Projector 150’’,0,
C0253000S0200,28179,Right foot regulator,,,Mi 4K Laser Projector 150’’,0,
C0253000S0500,28179,Speaker mesh module,,,Mi 4K Laser Projector 150’’,0,
C0253000S0700,28179,Left speaker and packaging components-4K-FM15,,,Mi 4K Laser Projector 150’’,0,
C0253000S0800,28179,Right speaker and packaging components-4K-FM15,,,Mi 4K Laser Projector 150’’,0,
C0253100S0100,28179,BT Antenna,,,Mi 4K Laser Projector 150’’,0,
C0253100S0200,28179,Wifi Antenna 1,,,Mi 4K Laser Projector 150’’,0,
C0253100S0300,28179,Wifi Antenna 2,,,Mi 4K Laser Projector 150’’,0,
C025430000200,28179,optical mechaical-Mi 4K Laser Projector 150“,,,Mi 4K Laser Projector 150’’,0,
C025450001100,28179,Body output cable-Mi 4K Laser Projector 150“-80mm,,,Mi 4K Laser Projector 150’’,0,
C025450001900,28179,Optical control cable-Mi 4K Laser Projector 150“,,,Mi 4K Laser Projector 150’’,0,
C025450004300,28179,"power cable-Mi 4K Laser Projector 150""",,,Mi 4K Laser Projector 150’’,0,
C025460000200,28179,Fan -Mi Laser Projector,,,Mi 4K Laser Projector 150’’,0,
C025460000300,28179,Fan assembly-Mi 4K Laser Projector 150“-4010,,,Mi 4K Laser Projector 150’’,0,
C025520000200,28179,"Transfer boardMi 4K Laser Projector 150""",,,Mi 4K Laser Projector 150’’,0,
C025520000600,28179,"TV board-Mi 4K Laser Projector 150""-GL",,,Mi 4K Laser Projector 150’’,0,
C0255200S0100,28179,After-sales human body sensor board components-4K-FM15,,,Mi 4K Laser Projector 150’’,0,
C025550000900,28179,"Power board -Mi 4K Laser Projector 150""",,,Mi 4K Laser Projector 150’’,0,
C025550001300,28179,DLP board assmebly-Mi Laser Projector,,,Mi 4K Laser Projector 150’’,0,
C025550001500,28179,Bottom Shell-Mi 4K Laser Projector 150“,,,Mi 4K Laser Projector 150’’,0,
C025550002200,28179,"Top shell-Mi 4K Laser Projector 150""-GL",,,Mi 4K Laser Projector 150’’,0,
C0255800S0400,28179,USB board,,,Mi 4K Laser Projector 150’’,0,
C0255800S0900,28179,Power board transfer cable-Mi 4K Laser Projector 150“,,,Mi 4K Laser Projector 150’’,0,
C025790000500,28179,"Remote-Mi 4K Laser Projector 150""-GL",,,Mi 4K Laser Projector 150’’,0,
C039290000600,28671,Battery-P2046-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10,0,
C039300003600,28671,Dust Cup bottom cover-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G10,0,
C039300004700,28671,Charger Holder-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G10,0,
C039370000300,28671,Air input cotton assembly-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G10,0,
C039470000800,28671,Charger-Mi Vacuum Cleaner G10-GL,,,Mi Vacuum Cleaner G10,0,
C039550002400,28671,HEPA Assembly-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10,0,
C039790003000,28671,Acarus Killing Brush Base-Mi Handheld Vacuum Cleaner1C,,,Mi Vacuum Cleaner G10,0,
C039790003200,28671,Wall Screw-Mi handheld Vacuum cleaner 1C,,,Mi Vacuum Cleaner G10,0,
C039790003400,28671,Wide Flat Suction-Mi Handheld Vacuum Cleaner1C,,,Mi Vacuum Cleaner G10,0,
C039790004900,28671,Filter-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10,0,
C039790005200,28671,Dust Cup-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10,0,
C039790005500,28671,Floor brush-Mi Vacuum Cleaner G10-GL,,,Mi Vacuum Cleaner G10,0,
C039790005800,28671,Rolling Brush-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G10,0,
C039790005900,28671,Acarus killing Brush assembly-Mi Vacuum Cleaner G10-GL,,,Mi Vacuum Cleaner G10,0,
C039790006200,28671,Extend Pipe-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G10,0,
C039790006400,28671,Water Tank(without Mop)-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10,0,
C039790006600,28671,Mop-Mi Vacuum Cleaner G10,,,Mi Vacuum Cleaner G10,0,
C039790007200,28671,Gap suction-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G10,0,
C039900000900,28671,Controller&Motor assy,,,Mi Vacuum Cleaner G10,0,
C999550017900,28671,Battery-P2046-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10,0,
C039290000600,28672,Battery-P2046-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10 HK,0,
C039300003600,28672,Dust Cup bottom cover-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G10 HK,0,
C039300004700,28672,Charger Holder-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G10 HK,0,
C039370000300,28672,Air input cotton assembly-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G10 HK,0,
C039470000700,28672,Charger-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10 HK,0,
C039550002400,28672,HEPA Assembly-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10 HK,0,
C039790003000,28672,Acarus killing Brush Base-Mi Vacuum cleaner 1C,,,Mi Vacuum Cleaner G10 HK,0,
C039790003200,28672,Wall Screw-Mi handheld Vacuum cleaner 1C,,,Mi Vacuum Cleaner G10 HK,0,
C039790003400,28672,Wide Flat Suction - Xiaomi Handheld Wireless Vacuum Cleaner,,,Mi Vacuum Cleaner G10 HK,0,
C039790004900,28672,Filter-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10 HK,0,
C039790005200,28672,Dust Cup-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10 HK,0,
C039790005600,28672,Floor brush-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10 HK,0,
C039790005800,28672,Rolling Brush-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G10 HK,0,
C039790006000,28672,Acarus killing Brush assembly-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10 HK,0,
C039790006200,28672,Extend Pipe-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G10 HK,0,
C039790006400,28672,Water Tank（without Mop）-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10 HK,0,
C039790006600,28672,Mop-Mi Vacuum Cleaner G10,,,Mi Vacuum Cleaner G10 HK,0,
C039790007200,28672,Gap suction-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G10 HK,0,
C039900001000,28672,Controller&Motor assy,,,Mi Vacuum Cleaner G10 HK,0,
C999550017900,28672,Battery-P2046-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G10 HK,0,
C999470006200,28818,Charger base-Mi Watch-GL,,,Mi Watch Lite (Black),0,
C999470006200,28819,Charger base-Mi Watch-GL,,,Mi Watch Lite (Navy Blue),0,
C999470006200,28820,Charger base-Mi Watch-GL,,,Mi Watch Lite (Ivory),0,
C039290000600,28829,Battery-P2046-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G9,0,
C039300003600,28829,Dust Cup bottom cover-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G9,0,
C039300004700,28829,Charger Holder-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G9,0,
C039370000300,28829,Air input cotton assembly-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G9,0,
C039470000800,28829,Charger-Mi Vacuum Cleaner G10-GL,,,Mi Vacuum Cleaner G9,0,
C039550002400,28829,HEPA Assembly-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G9,0,
C039790003000,28829,Acarus Killing Brush Base-Mi Handheld Vacuum Cleaner1C,,,Mi Vacuum Cleaner G9,0,
C039790003200,28829,Wall Screw-Mi Handheld Vacuum Cleaner1C,,,Mi Vacuum Cleaner G9,0,
C039790003400,28829,Wide Flat Suction-Mi Handheld Vacuum Cleaner1C,,,Mi Vacuum Cleaner G9,0,
C039790004900,28829,Filter-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G9,0,
C039790005200,28829,Dust Cup-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G9,0,
C039790005800,28829,Rolling Brush-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G9,0,
C039790005900,28829,Acarus killing Brush assembly-Mi Vacuum Cleaner G10-GL,,,Mi Vacuum Cleaner G9,0,
C039790006200,28829,Extend Pipe-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G9,0,
C039790007200,28829,Gap suction-Mi Vacuum Cleaner G9&G10,,,Mi Vacuum Cleaner G9,0,
C039790011200,28829,Floor brush-Mi Vacuum Cleaner G9P-EU,,,Mi Vacuum Cleaner G9,0,
C999290002600,28829,Battery-P2045-Mi Vacuum Cleaner G9-GL-Samsung,,,Mi Vacuum Cleaner G9,0,
C999290003300,28829,Battery-P2045-Mi Vacuum Cleaner G9-GL-YW,,,Mi Vacuum Cleaner G9,0,
C999460014700,28829,Controller&Motor assy,,,Mi Vacuum Cleaner G9,0,
C999550017900,28829,Battery-P2046-Mi Vacuum Cleaner G10-HK,,,Mi Vacuum Cleaner G9,0,
C999550021500,28829,Floor brush-Mi Vacuum Cleaner G9-GL,,,Mi Vacuum Cleaner G9,0,
C015290001900,28869,Battery box assembly-Mi Robot Vacuum Mop P(2 Support),,,Mi Robot Vacuum-Mop P,0,
C015300005800,28869,Radome - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,0,
C015300006000,28869,Middle shell - Mi Robot Vacuum Mop P-Black - GL,,,Mi Robot Vacuum-Mop P,30,
C015300006300,28869,Plastic Cover - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,0,
C015300006500,28869,Plastic Decorative cover -Mi Robot Vacuum Mop P- Black-GL,,,Mi Robot Vacuum-Mop P,0,
C015300006700,28869,Plastic Left cover press plate - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,0,
C015300006900,28869,Plastic Right cover press plate - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,0,
C015300007100,28869,lens-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015300007200,28869,Plastic Receiving head bracket-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015300007300,28869,Exhaust hood - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,8,
C015300007500,28869,Plastic Battery box cover - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,0,
C015300007700,28869,Waterproof sheet-Main board -Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,26,
C015300007800,28869,Waterproof lower cover-Main board-Mi Robot Vacuum Mop P-GL,,,Mi Robot Vacuum-Mop P,26,
C015310001100,28869,Metal Charge sheet - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,0,
C015310001300,28869,Front counterweight -Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015310001400,28869,Counterweight -Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015370000800,28869,Radar- Delta2-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,3,
C015370000900,28869,Plastic New key base-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015370001000,28869,Silicone key - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,0,
C015370001200,28869,Front impact Shrapnel-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015370001300,28869,Shock pad - Fan port-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015370001400,28869,Air cavity sealing strip-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015370001500,28869,Silicone Gasket - air outlet-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015370001600,28869,Silicone Gasket - Haipa holder-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015370001700,28869,Silicone Gasket - air inlet-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015450001300,28869,Radar cable-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015460001000,28869,Fan-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015460001100,28869,Air cavity - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,8,
C015470001200,28869,Power adapter - Mi Robot Vacuum Mop P-white - UK,,,Mi Robot Vacuum-Mop P,0,
C015470001300,28869,Charging stand assembly - Mi Robot Vacuum Mop P-Black - UK,,,Mi Robot Vacuum-Mop P,0,
C015520000900,28869,Main board,,,Mi Robot Vacuum-Mop P,0,
C015520017900,28869,Hall Sensor(1Pcs)-Xiaomi robot vaccum,,,Mi Robot Vacuum-Mop P,0,
C015550002900,28869,Hepa Module-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015550009700,28869,Middle sweep cover plate assembly -Mi Robot Vacuum Mop P- Black-GL,,,Mi Robot Vacuum-Mop P,2,
C015550009900,28869,New edge sweep assembly - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,28,
C015550010300,28869,Mop assembly - Mi Robot Vacuum Mop P-Black - GL,,,Mi Robot Vacuum-Mop P,16,
C015550010800,28869,Front impact assembly - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,27,
C015550011000,28869,New caster assembly - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,0,
C015550011200,28869,Left wheel box assembly - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,48,
C015550011400,28869,Right wheel box assembly - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,67,
C015550011600,28869,Middle sweep Box assembly-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,20,
C015550011700,28869,Edge sweep Box assembly-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015550011800,28869,Left front impact switch assembly-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,30,
C015550011900,28869,Right front impact switch assembly-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,45,
C015550012000,28869,Left ground inspection board assembly-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015550012100,28869,Right ground inspection board assembly-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015550012200,28869,Front ground inspection assembly-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015550012300,28869,Speaker assembly-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015550012400,28869,Water tank power supply assembly-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015550012500,28869,Sump assembly - Mi Robot Vacuum Mop P-Black-GL,,,Mi Robot Vacuum-Mop P,0,
C015550012700,28869,Battery box assembly-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015550012800,28869,Universal wheel axle sleeve assembly-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015550061700,28869,Fan motor Connection cables,,,Mi Robot Vacuum-Mop P,0,
C015550061800,28869,Water tank-Xiaomi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015580001300,28869,Induction board-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015790000600,28869,Wet&Dry Mop-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015790000700,28869,Wet Mop-Mi Robot Vacuum Mop P,,,Mi Robot Vacuum-Mop P,0,
C015790002600,28869,Dust box assembly - Mi Robot Vacuum Mop P-UK,,,Mi Robot Vacuum-Mop P,0,
C015790002700,28869,Water tank Two in one assembly -Mi Robot Vacuum Mop P-UK,,,Mi Robot Vacuum-Mop P,0,
C002100001500,29213,Hexagon Nuts with Flange-M12*H10,,,Mi Electric Scooter 1S-UK-Black,0,
C002100001700,29213,Screw -M3*8-socket cap,,,Mi Electric Scooter 1S-UK-Black,0,
C002100001800,29213,Screw-M6*30-socket cap,,,Mi Electric Scooter 1S-UK-Black,80,
C002100002200,29213,Screw-M4*8-Half Round Head,,,Mi Electric Scooter 1S-UK-Black,0,
C002100002400,29213,Screw-M5*10-half round head,,,Mi Electric Scooter 1S-UK-Black,0,
C002100002500,29213,Screw-M6*7*11-Fillister Head,,,Mi Electric Scooter 1S-UK-Black,0,
C002100002600,29213,Screw-ST2.9*6.5-Head tapping,,,Mi Electric Scooter 1S-UK-Black,0,
C002100002700,29213,Screw-M3*6-Head tapping,,,Mi Electric Scooter 1S-UK-Black,0,
C002100002800,29213,Screw -M5*16-Socket cap,,,Mi Electric Scooter 1S-UK-Black,0,
C002100003000,29213,Screw-M6*14-Half Round Head-Black,,,Mi Electric Scooter 1S-UK-Black,100,
C002100003200,29213,Screw-M4*6-socket cap,,,Mi Electric Scooter 1S-UK-Black,0,
C002100003300,29213,Screw-4*10-socket cap,,,Mi Electric Scooter 1S-UK-Black,0,
C002100003400,29213,Screw-M4*12-socket cap-Three combination,,,Mi Electric Scooter 1S-UK-Black,0,
C002100003500,29213,Screw-M3*8-Pattern type half round head,,,Mi Electric Scooter 1S-UK-Black,0,
C002100003600,29213,Screw-M2*5-Half Round head,,,Mi Electric Scooter 1S-UK-Black,0,
C002100003700,29213,Screw-ST2.9*9.5--Cross countersunk head tapping,,,Mi Electric Scooter 1S-UK-Black,0,
C002100003800,29213,Screw-M5*16-socket cap,,,Mi Electric Scooter 1S-UK-Black,0,
C002100004300,29213,Screw-M6*25-socket cap-Black,,,Mi Electric Scooter 1S-UK-Black,0,
C002100004400,29213,Screw-M6*35-socket cap,,,Mi Electric Scooter 1S-UK-Black,0,
C002100006600,29213,Screw-M5*16-Head tapping,,,Mi Electric Scooter 1S-UK-Black,0,
C002100007300,29213,Screw-Hex socket Countersunk Head-M5*16,,,Mi Electric Scooter 1S-UK-Black,0,
C002100007400,29213,Charge Port Plug,,,Mi Electric Scooter 1S-UK-Black,0,
C002100010700,29213,Screw-M2.5*5-Socket cap ,,,Mi Electric Scooter 1S-UK-Black,0,
C002100010800,29213,Dual Screw-Black,,,Mi Electric Scooter 1S-Intl Edition-Black,87,
C002100011000,29213,Terminal adapter-Fixation rear light cable,,,Mi Electric Scooter 1S-UK-Black,0,
C002100011100,29213,Screw-M3*8-Hex socket plain round head,,,Mi Electric Scooter 1S-UK-Black,0,
C002100011200,29213,Screw-M4*12-Half Round Head ,,,Mi Electric Scooter 1S-UK-Black,0,
C002100011300,29213,Screw-M3*6-Thin cylindrical head,,,Mi Electric Scooter 1S-UK-Black,0,
C002100011400,29213,Screw-M3*8-cross tapping head ,,,Mi Electric Scooter 1S-UK-Black,0,
C002100016300,29213,Screw Tap-Fender-Big /Essential/Pro2,,,Mi Electric Scooter 1S-UK-Black,0,
C002100017600,29213,Screw-M4*12-half round head /Pro2,,,Mi Electric Scooter 1S-UK-Black,0,
C002290000500,29213,Battery Assembly-280W-Intl Edditon,,,Mi Electric Scooter 1S-UK-Black,0,
C002290000700,29213,Battery Assembly-280W-Intl Edditon,,,Mi Electric Scooter 1S-UK-Black,0,
C002290001500,29213,Battery Assembly-280W,,,Mi Electric Scooter 1S-UK-Black,0,
C002300002100,29213,Protective Cable Cover-Motor-Black,,,Mi Electric Scooter 1S-Intl Edition-Black,0,
C002300002300,29213,Decorative Cover-Front-Black,,,Mi Electric Scooter 1S-UK-Black,0,
C002300002700,29213,Front Bumper Strip-Black,,,Mi Electric Scooter 1S-Intl Edition-Black,100,
C002300002900,29213,Rear Two Sides Bumper Strip-Black,,,Mi Electric Scooter 1S-UK-Black,0,
C002300004600,29213,Protector-Folded Hanger,,,Mi Electric Scooter 1S-UK-Black,0,
C002300004700,29213,Battery Cover-With Foam,,,Mi Electric Scooter 1S-UK-Black,0,
C002300008500,29213,Front Fender-International-Black,,,Mi Electric Scooter 1S-UK-Black,0,
C002310000700,29213,Spline,,,Mi Electric Scooter 1S-UK-Black,0,
C002310000800,29213,Disc Brake,,,Mi Electric Scooter 1S-Intl Edition-Black,81,
C002310000900,29213,Rear Stiffening Plate,,,Mi Electric Scooter 1S-UK-Black,0,
C002310001000,29213,Disc Brake Base,,,Mi Electric Scooter 1S-Intl Edition-Black,582,
C002310001100,29213,Kickstand Assembly-Black,,,Mi Electric Scooter 1S-Intl Edition-Black,0,
C002310001300,29213,Head Light Base,,,Mi Electric Scooter 1S-Intl Edition-Black,0,
C002310001400,29213,Lock Nut-2.5mm*10mm-Silver,,,Mi Electric Scooter 1S-UK-Black,0,
C002310007300,29213,Front Fender Decorative pieces,,,Mi Electric Scooter 1S-UK-Black,0,
C002310010300,29213,Front Fender,,,Mi Electric Scooter 1S-UK-Black,0,
C002370000700,29213,Inner Tube,,,Mi Electric Scooter 1S-UK-Black,0,
C002370001100,29213,Left Handle Grip,,,Mi Electric Scooter 1S-UK-Black,0,
